county,office,district,town,precinct,candidate,party,votes,state_election_id
Windham,President,,Athens,,Mitt Romney,Republican,9,68423
Franklin,President,,Bakersfield,,Mitt Romney,Republican,47,68423
Windsor,President,,Baltimore,,Mitt Romney,Republican,7,68423
Windsor,President,,Barnard,,Mitt Romney,Republican,49,68423
Caledonia,President,,Barnet,,Mitt Romney,Republican,56,68423
Washington,President,,Barre City,,Mitt Romney,Republican,268,68423
Washington,President,,Barre Town,,Mitt Romney,Republican,370,68423
Orleans,President,,Barton,,Mitt Romney,Republican,85,68423
Lamoille,President,,Belvidere,,Mitt Romney,Republican,10,68423
Bennington,President,,Bennington,,Mitt Romney,Republican,405,68423
Rutland,President,,Benson,,Mitt Romney,Republican,33,68423
Franklin,President,,Berkshire,,Mitt Romney,Republican,54,68423
Washington,President,,Berlin,,Mitt Romney,Republican,121,68423
Windsor,President,,Bethel,,Mitt Romney,Republican,66,68423
Essex,President,,Bloomfield,,Mitt Romney,Republican,8,68423
Chittenden,President,,Bolton,,Mitt Romney,Republican,36,68423
Orange,President,,Bradford,,Mitt Romney,Republican,50,68423
Orange,President,,Braintree,,Mitt Romney,Republican,36,68423
Rutland,President,,Brandon,,Mitt Romney,Republican,165,68423
Windham,President,,Brattleboro,,Mitt Romney,Republican,270,68423
Windsor,President,,Bridgewater,,Mitt Romney,Republican,26,68423
Addison,President,,Bridport,,Mitt Romney,Republican,68,68423
Essex,President,,Brighton,,Mitt Romney,Republican,108,68423
Addison,President,,Bristol,,Mitt Romney,Republican,153,68423
Orange,President,,Brookfield,,Mitt Romney,Republican,52,68423
Windham,President,,Brookline,,Mitt Romney,Republican,14,68423
Orleans,President,,Brownington,,Mitt Romney,Republican,29,68423
Essex,President,,Brunswick,,Mitt Romney,Republican,4,68423
Caledonia,President,,Burke,,Mitt Romney,Republican,78,68423
Chittenden,President,,Burlington,,Mitt Romney,Republican,"1,131",68423
Washington,President,,Cabot,,Mitt Romney,Republican,26,68423
Washington,President,,Calais,,Mitt Romney,Republican,52,68423
Lamoille,President,,Cambridge,,Mitt Romney,Republican,97,68423
Essex,President,,Canaan,,Mitt Romney,Republican,57,68423
Rutland,President,,Castleton,,Mitt Romney,Republican,276,68423
Windsor,President,,Cavendish,,Mitt Romney,Republican,67,68423
Orleans,President,,Charleston,,Mitt Romney,Republican,25,68423
Chittenden,President,,Charlotte,,Mitt Romney,Republican,203,68423
Orange,President,,Chelsea,,Mitt Romney,Republican,42,68423
Windsor,President,,Chester,,Mitt Romney,Republican,125,68423
Rutland,President,,Chittenden,,Mitt Romney,Republican,97,68423
Rutland,President,,Clarendon,,Mitt Romney,Republican,154,68423
Chittenden,President,,Colchester,,Mitt Romney,Republican,675,68423
Essex,President,,Concord,,Mitt Romney,Republican,97,68423
Orange,President,,Corinth,,Mitt Romney,Republican,52,68423
Addison,President,,Cornwall,,Mitt Romney,Republican,59,68423
Orleans,President,,Coventry,,Mitt Romney,Republican,45,68423
Orleans,President,,Craftsbury,,Mitt Romney,Republican,27,68423
Rutland,President,,Danby,,Mitt Romney,Republican,55,68423
Caledonia,President,,Danville,,Mitt Romney,Republican,80,68423
Orleans,President,,Derby,,Mitt Romney,Republican,214,68423
Bennington,President,,Dorset,,Mitt Romney,Republican,131,68423
Windham,President,,Dover,,Mitt Romney,Republican,90,68423
Windham,President,,Dummerston,,Mitt Romney,Republican,63,68423
Washington,President,,Duxbury,,Mitt Romney,Republican,48,68423
Essex,President,,East Haven,,Mitt Romney,Republican,10,68423
Washington,President,,East Montpelier,,Mitt Romney,Republican,125,68423
Lamoille,President,,Eden,,Mitt Romney,Republican,22,68423
Lamoille,President,,Elmore,,Mitt Romney,Republican,19,68423
Franklin,President,,Enosburgh,,Mitt Romney,Republican,39,68423
Chittenden,President,,Essex,,Mitt Romney,Republican,650,68423
Rutland,President,,Fair Haven,,Mitt Romney,Republican,107,68423
Franklin,President,,Fairfax,,Mitt Romney,Republican,174,68423
Franklin,President,,Fairfield,,Mitt Romney,Republican,40,68423
Orange,President,,Fairlee,,Mitt Romney,Republican,24,68423
Washington,President,,Fayston,,Mitt Romney,Republican,29,68423
Addison,President,,Ferrisburgh,,Mitt Romney,Republican,136,68423
Franklin,President,,Fletcher,,Mitt Romney,Republican,36,68423
Franklin,President,,Franklin,,Mitt Romney,Republican,41,68423
Franklin,President,,Georgia,,Mitt Romney,Republican,199,68423
Orleans,President,,Glover,,Mitt Romney,Republican,15,68423
Addison,President,,Goshen,,Mitt Romney,Republican,18,68423
Windham,President,,Grafton,,Mitt Romney,Republican,40,68423
Essex,President,,Granby,,Mitt Romney,Republican,14,68423
Grand Isle,President,,Grand Isle,,Mitt Romney,Republican,144,68423
Addison,President,,Granville,,Mitt Romney,Republican,5,68423
Orleans,President,,Greensboro,,Mitt Romney,Republican,19,68423
Caledonia,President,,Groton,,Mitt Romney,Republican,61,68423
Essex,President,,Guildhall,,Mitt Romney,Republican,24,68423
Windham,President,,Guilford,,Mitt Romney,Republican,47,68423
Windham,President,,Halifax,,Mitt Romney,Republican,68,68423
Addison,President,,Hancock,,Mitt Romney,Republican,1,68423
Caledonia,President,,Hardwick,,Mitt Romney,Republican,99,68423
Windsor,President,,Hartford,,Mitt Romney,Republican,441,68423
Windsor,President,,Hartland,,Mitt Romney,Republican,100,68423
Franklin,President,,Highgate,,Mitt Romney,Republican,74,68423
Chittenden,President,,Hinesburg,,Mitt Romney,Republican,197,68423
Orleans,President,,Holland,,Mitt Romney,Republican,18,68423
Rutland,President,,Hubbardton,,Mitt Romney,Republican,55,68423
Chittenden,President,,Huntington,,Mitt Romney,Republican,46,68423
Lamoille,President,,Hyde Park,,Mitt Romney,Republican,51,68423
Rutland,President,,Ira,,Mitt Romney,Republican,18,68423
Orleans,President,,Irasburg,,Mitt Romney,Republican,28,68423
Grand Isle,President,,Isle La Motte,,Mitt Romney,Republican,36,68423
Windham,President,,Jamaica,,Mitt Romney,Republican,28,68423
Orleans,President,,Jay,,Mitt Romney,Republican,9,68423
Chittenden,President,,Jericho,,Mitt Romney,Republican,216,68423
Lamoille,President,,Johnson,,Mitt Romney,Republican,52,68423
Rutland,President,,Killington,,Mitt Romney,Republican,117,68423
Caledonia,President,,Kirby,,Mitt Romney,Republican,12,68423
Bennington,President,,Landgrove,,Mitt Romney,Republican,11,68423
Addison,President,,Leicester,,Mitt Romney,Republican,42,68423
Essex,President,,Lemington,,Mitt Romney,Republican,8,68423
Addison,President,,Lincoln,,Mitt Romney,Republican,64,68423
Windham,President,,Londonderry,,Mitt Romney,Republican,81,68423
Orleans,President,,Lowell,,Mitt Romney,Republican,34,68423
Windsor,President,,Ludlow,,Mitt Romney,Republican,131,68423
Essex,President,,Lunenburg,,Mitt Romney,Republican,74,68423
Caledonia,President,,Lyndon,,Mitt Romney,Republican,143,68423
Essex,President,,Maidstone,,Mitt Romney,Republican,14,68423
Bennington,President,,Manchester,,Mitt Romney,Republican,246,68423
Windham,President,,Marlboro,,Mitt Romney,Republican,20,68423
Washington,President,,Marshfield,,Mitt Romney,Republican,34,68423
Rutland,President,,Mendon,,Mitt Romney,Republican,83,68423
Addison,President,,Middlebury,,Mitt Romney,Republican,200,68423
Washington,President,,Middlesex,,Mitt Romney,Republican,53,68423
Rutland,President,,Middletown Springs,,Mitt Romney,Republican,62,68423
Chittenden,President,,Milton,,Mitt Romney,Republican,376,68423
Addison,President,,Monkton,,Mitt Romney,Republican,91,68423
Franklin,President,,Montgomery,,Mitt Romney,Republican,9,68423
Washington,President,,Montpelier,,Mitt Romney,Republican,314,68423
Washington,President,,Moretown,,Mitt Romney,Republican,72,68423
Orleans,President,,Morgan,,Mitt Romney,Republican,43,68423
Lamoille,President,,Morristown,,Mitt Romney,Republican,130,68423
Rutland,President,,Mount Holly,,Mitt Romney,Republican,62,68423
Rutland,President,,Mount Tabor,,Mitt Romney,Republican,10,68423
Addison,President,,New Haven,,Mitt Romney,Republican,69,68423
Caledonia,President,,Newark,,Mitt Romney,Republican,18,68423
Orange,President,,Newbury,,Mitt Romney,Republican,55,68423
Windham,President,,Newfane,,Mitt Romney,Republican,61,68423
Orleans,President,,Newport City,,Mitt Romney,Republican,158,68423
Orleans,President,,Newport Town,,Mitt Romney,Republican,47,68423
Grand Isle,President,,North Hero,,Mitt Romney,Republican,87,68423
Washington,President,,Northfield,,Mitt Romney,Republican,236,68423
Essex,President,,Norton,,Mitt Romney,Republican,16,68423
Windsor,President,,Norwich,,Mitt Romney,Republican,106,68423
Orange,President,,Orange,,Mitt Romney,Republican,45,68423
Addison,President,,Orwell,,Mitt Romney,Republican,70,68423
Addison,President,,Panton,,Mitt Romney,Republican,18,68423
Rutland,President,,Pawlet,,Mitt Romney,Republican,70,68423
Caledonia,President,,Peacham,,Mitt Romney,Republican,29,68423
Bennington,President,,Peru,,Mitt Romney,Republican,19,68423
Rutland,President,,Pittsfield,,Mitt Romney,Republican,31,68423
Rutland,President,,Pittsford,,Mitt Romney,Republican,110,68423
Washington,President,,Plainfield,,Mitt Romney,Republican,24,68423
Windsor,President,,Plymouth,,Mitt Romney,Republican,50,68423
Windsor,President,,Pomfret,,Mitt Romney,Republican,32,68423
Rutland,President,,Poultney,,Mitt Romney,Republican,98,68423
Bennington,President,,Pownal,,Mitt Romney,Republican,97,68423
Rutland,President,,Proctor,,Mitt Romney,Republican,79,68423
Windham,President,,Putney,,Mitt Romney,Republican,37,68423
Orange,President,,Randolph,,Mitt Romney,Republican,230,68423
Windsor,President,,Reading,,Mitt Romney,Republican,23,68423
Bennington,President,,Readsboro,,Mitt Romney,Republican,37,68423
Franklin,President,,Richford,,Mitt Romney,Republican,61,68423
Chittenden,President,,Richmond,,Mitt Romney,Republican,156,68423
Addison,President,,Ripton,,Mitt Romney,Republican,25,68423
Windsor,President,,Rochester,,Mitt Romney,Republican,39,68423
Windham,President,,Rockingham,,Mitt Romney,Republican,170,68423
Washington,President,,Roxbury,,Mitt Romney,Republican,10,68423
Windsor,President,,Royalton,,Mitt Romney,Republican,68,68423
Bennington,President,,Rupert,,Mitt Romney,Republican,43,68423
Rutland,President,,Rutland City,,Mitt Romney,Republican,769,68423
Rutland,President,,Rutland Town,,Mitt Romney,Republican,396,68423
Caledonia,President,,Ryegate,,Mitt Romney,Republican,60,68423
Addison,President,,Salisbury,,Mitt Romney,Republican,45,68423
Bennington,President,,Sandgate,,Mitt Romney,Republican,11,68423
Bennington,President,,Searsburg,,Mitt Romney,Republican,12,68423
Bennington,President,,Shaftsbury,,Mitt Romney,Republican,176,68423
Windsor,President,,Sharon,,Mitt Romney,Republican,52,68423
Caledonia,President,,Sheffield,,Mitt Romney,Republican,21,68423
Chittenden,President,,Shelburne,,Mitt Romney,Republican,405,68423
Franklin,President,,Sheldon,,Mitt Romney,Republican,55,68423
Addison,President,,Shoreham,,Mitt Romney,Republican,38,68423
Rutland,President,,Shrewsbury,,Mitt Romney,Republican,71,68423
Chittenden,President,,South Burlington,,Mitt Romney,Republican,762,68423
Grand Isle,President,,South Hero,,Mitt Romney,Republican,103,68423
Windsor,President,,Springfield,,Mitt Romney,Republican,353,68423
Franklin,President,,Saint Albans City,,Mitt Romney,Republican,228,68423
Franklin,President,,Saint Albans Town,,Mitt Romney,Republican,339,68423
Chittenden,President,,Saint George,,Mitt Romney,Republican,11,68423
Caledonia,President,,Saint Johnsbury,,Mitt Romney,Republican,322,68423
Bennington,President,,Stamford,,Mitt Romney,Republican,42,68423
Caledonia,President,,Stannard,,Mitt Romney,Republican,1,68423
Addison,President,,Starksboro,,Mitt Romney,Republican,50,68423
Windsor,President,,Stockbridge,,Mitt Romney,Republican,25,68423
Lamoille,President,,Stowe,,Mitt Romney,Republican,370,68423
Orange,President,,Strafford,,Mitt Romney,Republican,33,68423
Windham,President,,Stratton,,Mitt Romney,Republican,21,68423
Rutland,President,,Sudbury,,Mitt Romney,Republican,30,68423
Bennington,President,,Sunderland,,Mitt Romney,Republican,40,68423
Caledonia,President,,Sutton,,Mitt Romney,Republican,36,68423
Franklin,President,,Swanton,,Mitt Romney,Republican,229,68423
Orange,President,,Thetford,,Mitt Romney,Republican,81,68423
Rutland,President,,Tinmouth,,Mitt Romney,Republican,39,68423
Orange,President,,Topsham,,Mitt Romney,Republican,28,68423
Windham,President,,Townshend,,Mitt Romney,Republican,28,68423
Orleans,President,,Troy,,Mitt Romney,Republican,26,68423
Orange,President,,Tunbridge,,Mitt Romney,Republican,33,68423
Chittenden,President,,Underhill,,Mitt Romney,Republican,148,68423
Addison,President,,Vergennes,,Mitt Romney,Republican,84,68423
Windham,President,,Vernon,,Mitt Romney,Republican,176,68423
Orange,President,,Vershire,,Mitt Romney,Republican,26,68423
Essex,President,,Victory,,Mitt Romney,Republican,4,68423
Washington,President,,Waitsfield,,Mitt Romney,Republican,92,68423
Caledonia,President,,Walden,,Mitt Romney,Republican,35,68423
Rutland,President,,Wallingford,,Mitt Romney,Republican,83,68423
Addison,President,,Waltham,,Mitt Romney,Republican,17,68423
Windham,President,,Wardsboro,,Mitt Romney,Republican,20,68423
Washington,President,,Warren,,Mitt Romney,Republican,56,68423
Orange,President,,Washington,,Mitt Romney,Republican,36,68423
Washington,President,,Waterbury,,Mitt Romney,Republican,197,68423
Caledonia,President,,Waterford,,Mitt Romney,Republican,49,68423
Lamoille,President,,Waterville,,Mitt Romney,Republican,9,68423
Windsor,President,,Weathersfield,,Mitt Romney,Republican,133,68423
Rutland,President,,Wells,,Mitt Romney,Republican,65,68423
Orange,President,,West Fairlee,,Mitt Romney,Republican,36,68423
Rutland,President,,West Haven,,Mitt Romney,Republican,14,68423
Rutland,President,,West Rutland,,Mitt Romney,Republican,93,68423
Windsor,President,,West Windsor,,Mitt Romney,Republican,95,68423
Orleans,President,,Westfield,,Mitt Romney,Republican,22,68423
Chittenden,President,,Westford,,Mitt Romney,Republican,86,68423
Windham,President,,Westminster,,Mitt Romney,Republican,88,68423
Orleans,President,,Westmore,,Mitt Romney,Republican,23,68423
Windsor,President,,Weston,,Mitt Romney,Republican,42,68423
Addison,President,,Weybridge,,Mitt Romney,Republican,42,68423
Caledonia,President,,Wheelock,,Mitt Romney,Republican,33,68423
Addison,President,,Whiting,,Mitt Romney,Republican,5,68423
Windham,President,,Whitingham,,Mitt Romney,Republican,41,68423
Orange,President,,Williamstown,,Mitt Romney,Republican,113,68423
Chittenden,President,,Williston,,Mitt Romney,Republican,404,68423
Windham,President,,Wilmington,,Mitt Romney,Republican,113,68423
Windham,President,,Windham,,Mitt Romney,Republican,10,68423
Windsor,President,,Windsor,,Mitt Romney,Republican,129,68423
Bennington,President,,Winhall,,Mitt Romney,Republican,53,68423
Chittenden,President,,Winooski,,Mitt Romney,Republican,118,68423
Lamoille,President,,Wolcott,,Mitt Romney,Republican,24,68423
Washington,President,,Woodbury,,Mitt Romney,Republican,9,68423
Bennington,President,,Woodford,,Mitt Romney,Republican,16,68423
Windsor,President,,Woodstock,,Mitt Romney,Republican,180,68423
Washington,President,,Worcester,,Mitt Romney,Republican,26,68423
Addison,President,,Addison,,Ron Paul,Republican,50,68423
Orleans,President,,Albany,,Ron Paul,Republican,23,68423
Grand Isle,President,,Alburgh,,Ron Paul,Republican,66,68423
Windsor,President,,Andover,,Ron Paul,Republican,21,68423
Bennington,President,,Arlington,,Ron Paul,Republican,55,68423
Windham,President,,Athens,,Ron Paul,Republican,6,68423
Franklin,President,,Bakersfield,,Ron Paul,Republican,58,68423
Windsor,President,,Baltimore,,Ron Paul,Republican,8,68423
Windsor,President,,Barnard,,Ron Paul,Republican,33,68423
Caledonia,President,,Barnet,,Ron Paul,Republican,46,68423
Washington,President,,Barre City,,Ron Paul,Republican,172,68423
Washington,President,,Barre Town,,Ron Paul,Republican,183,68423
Orleans,President,,Barton,,Ron Paul,Republican,28,68423
Lamoille,President,,Belvidere,,Ron Paul,Republican,11,68423
Bennington,President,,Bennington,,Ron Paul,Republican,212,68423
Rutland,President,,Benson,,Ron Paul,Republican,53,68423
Franklin,President,,Berkshire,,Ron Paul,Republican,30,68423
Washington,President,,Berlin,,Ron Paul,Republican,87,68423
Windsor,President,,Bethel,,Ron Paul,Republican,40,68423
Essex,President,,Bloomfield,,Ron Paul,Republican,10,68423
Chittenden,President,,Bolton,,Ron Paul,Republican,45,68423
Orange,President,,Bradford,,Ron Paul,Republican,27,68423
Orange,President,,Braintree,,Ron Paul,Republican,34,68423
Rutland,President,,Brandon,,Ron Paul,Republican,111,68423
Windham,President,,Brattleboro,,Ron Paul,Republican,164,68423
Windsor,President,,Bridgewater,,Ron Paul,Republican,19,68423
Addison,President,,Bridport,,Ron Paul,Republican,63,68423
Essex,President,,Brighton,,Ron Paul,Republican,48,68423
Addison,President,,Bristol,,Ron Paul,Republican,80,68423
Orange,President,,Brookfield,,Ron Paul,Republican,37,68423
Windham,President,,Brookline,,Ron Paul,Republican,11,68423
Orleans,President,,Brownington,,Ron Paul,Republican,18,68423
Essex,President,,Brunswick,,Ron Paul,Republican,3,68423
Caledonia,President,,Burke,,Ron Paul,Republican,59,68423
Chittenden,President,,Burlington,,Ron Paul,Republican,882,68423
Washington,President,,Cabot,,Ron Paul,Republican,49,68423
Washington,President,,Calais,,Ron Paul,Republican,60,68423
Lamoille,President,,Cambridge,,Ron Paul,Republican,102,68423
Essex,President,,Canaan,,Ron Paul,Republican,42,68423
Rutland,President,,Castleton,,Ron Paul,Republican,161,68423
Windsor,President,,Cavendish,,Ron Paul,Republican,39,68423
Orleans,President,,Charleston,,Ron Paul,Republican,13,68423
Chittenden,President,,Charlotte,,Ron Paul,Republican,98,68423
Orange,President,,Chelsea,,Ron Paul,Republican,27,68423
Windsor,President,,Chester,,Ron Paul,Republican,78,68423
Rutland,President,,Chittenden,,Ron Paul,Republican,59,68423
Rutland,President,,Clarendon,,Ron Paul,Republican,73,68423
Chittenden,President,,Colchester,,Ron Paul,Republican,328,68423
Essex,President,,Concord,,Ron Paul,Republican,73,68423
Orange,President,,Corinth,,Ron Paul,Republican,44,68423
Addison,President,,Cornwall,,Ron Paul,Republican,39,68423
Orleans,President,,Coventry,,Ron Paul,Republican,28,68423
Orleans,President,,Craftsbury,,Ron Paul,Republican,23,68423
Rutland,President,,Danby,,Ron Paul,Republican,28,68423
Caledonia,President,,Danville,,Ron Paul,Republican,56,68423
Orleans,President,,Derby,,Ron Paul,Republican,121,68423
Bennington,President,,Dorset,,Ron Paul,Republican,60,68423
Windham,President,,Dover,,Ron Paul,Republican,32,68423
Windham,President,,Dummerston,,Ron Paul,Republican,42,68423
Washington,President,,Duxbury,,Ron Paul,Republican,56,68423
Essex,President,,East Haven,,Ron Paul,Republican,13,68423
Washington,President,,East Montpelier,,Ron Paul,Republican,82,68423
Lamoille,President,,Eden,,Ron Paul,Republican,17,68423
Lamoille,President,,Elmore,,Ron Paul,Republican,27,68423
Franklin,President,,Enosburgh,,Ron Paul,Republican,26,68423
Chittenden,President,,Essex,,Ron Paul,Republican,346,68423
Rutland,President,,Fair Haven,,Ron Paul,Republican,87,68423
Franklin,President,,Fairfax,,Ron Paul,Republican,127,68423
Franklin,President,,Fairfield,,Ron Paul,Republican,47,68423
Orange,President,,Fairlee,,Ron Paul,Republican,18,68423
Washington,President,,Fayston,,Ron Paul,Republican,30,68423
Addison,President,,Ferrisburgh,,Ron Paul,Republican,67,68423
Franklin,President,,Fletcher,,Ron Paul,Republican,36,68423
Franklin,President,,Franklin,,Ron Paul,Republican,35,68423
Franklin,President,,Georgia,,Ron Paul,Republican,113,68423
Orleans,President,,Glover,,Ron Paul,Republican,33,68423
Addison,President,,Goshen,,Ron Paul,Republican,10,68423
Windham,President,,Grafton,,Ron Paul,Republican,14,68423
Essex,President,,Granby,,Ron Paul,Republican,2,68423
Grand Isle,President,,Grand Isle,,Ron Paul,Republican,62,68423
Addison,President,,Granville,,Ron Paul,Republican,2,68423
Orleans,President,,Greensboro,,Ron Paul,Republican,31,68423
Caledonia,President,,Groton,,Ron Paul,Republican,37,68423
Essex,President,,Guildhall,,Ron Paul,Republican,31,68423
Windham,President,,Guilford,,Ron Paul,Republican,54,68423
Windham,President,,Halifax,,Ron Paul,Republican,33,68423
Addison,President,,Hancock,,Ron Paul,Republican,6,68423
Caledonia,President,,Hardwick,,Ron Paul,Republican,81,68423
Windsor,President,,Hartford,,Ron Paul,Republican,277,68423
Windsor,President,,Hartland,,Ron Paul,Republican,71,68423
Franklin,President,,Highgate,,Ron Paul,Republican,53,68423
Chittenden,President,,Hinesburg,,Ron Paul,Republican,177,68423
Orleans,President,,Holland,,Ron Paul,Republican,21,68423
Rutland,President,,Hubbardton,,Ron Paul,Republican,24,68423
Chittenden,President,,Huntington,,Ron Paul,Republican,51,68423
Lamoille,President,,Hyde Park,,Ron Paul,Republican,58,68423
Rutland,President,,Ira,,Ron Paul,Republican,24,68423
Orleans,President,,Irasburg,,Ron Paul,Republican,23,68423
Grand Isle,President,,Isle La Motte,,Ron Paul,Republican,17,68423
Windham,President,,Jamaica,,Ron Paul,Republican,11,68423
Orleans,President,,Jay,,Ron Paul,Republican,14,68423
Chittenden,President,,Jericho,,Ron Paul,Republican,120,68423
Lamoille,President,,Johnson,,Ron Paul,Republican,52,68423
Rutland,President,,Killington,,Ron Paul,Republican,54,68423
Caledonia,President,,Kirby,,Ron Paul,Republican,16,68423
Bennington,President,,Landgrove,,Ron Paul,Republican,4,68423
Addison,President,,Leicester,,Ron Paul,Republican,27,68423
Essex,President,,Lemington,,Ron Paul,Republican,3,68423
Addison,President,,Lincoln,,Ron Paul,Republican,67,68423
Windham,President,,Londonderry,,Ron Paul,Republican,36,68423
Orleans,President,,Lowell,,Ron Paul,Republican,32,68423
Windsor,President,,Ludlow,,Ron Paul,Republican,62,68423
Essex,President,,Lunenburg,,Ron Paul,Republican,36,68423
Caledonia,President,,Lyndon,,Ron Paul,Republican,103,68423
Essex,President,,Maidstone,,Ron Paul,Republican,7,68423
Bennington,President,,Manchester,,Ron Paul,Republican,111,68423
Windham,President,,Marlboro,,Ron Paul,Republican,25,68423
Washington,President,,Marshfield,,Ron Paul,Republican,53,68423
Rutland,President,,Mendon,,Ron Paul,Republican,40,68423
Addison,President,,Middlebury,,Ron Paul,Republican,121,68423
Washington,President,,Middlesex,,Ron Paul,Republican,63,68423
Rutland,President,,Middletown Springs,,Ron Paul,Republican,41,68423
Chittenden,President,,Milton,,Ron Paul,Republican,198,68423
Addison,President,,Monkton,,Ron Paul,Republican,82,68423
Franklin,President,,Montgomery,,Ron Paul,Republican,18,68423
Washington,President,,Montpelier,,Ron Paul,Republican,295,68423
Washington,President,,Moretown,,Ron Paul,Republican,44,68423
Orleans,President,,Morgan,,Ron Paul,Republican,13,68423
Lamoille,President,,Morristown,,Ron Paul,Republican,142,68423
Rutland,President,,Mount Holly,,Ron Paul,Republican,67,68423
Rutland,President,,Mount Tabor,,Ron Paul,Republican,5,68423
Addison,President,,New Haven,,Ron Paul,Republican,49,68423
Caledonia,President,,Newark,,Ron Paul,Republican,30,68423
Orange,President,,Newbury,,Ron Paul,Republican,37,68423
Windham,President,,Newfane,,Ron Paul,Republican,35,68423
Orleans,President,,Newport City,,Ron Paul,Republican,121,68423
Orleans,President,,Newport Town,,Ron Paul,Republican,29,68423
Grand Isle,President,,North Hero,,Ron Paul,Republican,31,68423
Washington,President,,Northfield,,Ron Paul,Republican,139,68423
Essex,President,,Norton,,Ron Paul,Republican,10,68423
Windsor,President,,Norwich,,Ron Paul,Republican,77,68423
Orange,President,,Orange,,Ron Paul,Republican,27,68423
Addison,President,,Orwell,,Ron Paul,Republican,56,68423
Addison,President,,Panton,,Ron Paul,Republican,10,68423
Rutland,President,,Pawlet,,Ron Paul,Republican,38,68423
Caledonia,President,,Peacham,,Ron Paul,Republican,11,68423
Bennington,President,,Peru,,Ron Paul,Republican,11,68423
Rutland,President,,Pittsfield,,Ron Paul,Republican,12,68423
Rutland,President,,Pittsford,,Ron Paul,Republican,94,68423
Washington,President,,Plainfield,,Ron Paul,Republican,33,68423
Windsor,President,,Plymouth,,Ron Paul,Republican,32,68423
Windsor,President,,Pomfret,,Ron Paul,Republican,21,68423
Rutland,President,,Poultney,,Ron Paul,Republican,72,68423
Bennington,President,,Pownal,,Ron Paul,Republican,47,68423
Rutland,President,,Proctor,,Ron Paul,Republican,38,68423
Windham,President,,Putney,,Ron Paul,Republican,35,68423
Orange,President,,Randolph,,Ron Paul,Republican,157,68423
Windsor,President,,Reading,,Ron Paul,Republican,20,68423
Bennington,President,,Readsboro,,Ron Paul,Republican,25,68423
Franklin,President,,Richford,,Ron Paul,Republican,40,68423
Chittenden,President,,Richmond,,Ron Paul,Republican,114,68423
Addison,President,,Ripton,,Ron Paul,Republican,16,68423
Windsor,President,,Rochester,,Ron Paul,Republican,19,68423
Windham,President,,Rockingham,,Ron Paul,Republican,115,68423
Washington,President,,Roxbury,,Ron Paul,Republican,32,68423
Windsor,President,,Royalton,,Ron Paul,Republican,56,68423
Bennington,President,,Rupert,,Ron Paul,Republican,16,68423
Rutland,President,,Rutland City,,Ron Paul,Republican,361,68423
Rutland,President,,Rutland Town,,Ron Paul,Republican,128,68423
Caledonia,President,,Ryegate,,Ron Paul,Republican,33,68423
Addison,President,,Salisbury,,Ron Paul,Republican,24,68423
Bennington,President,,Sandgate,,Ron Paul,Republican,14,68423
Bennington,President,,Searsburg,,Ron Paul,Republican,10,68423
Bennington,President,,Shaftsbury,,Ron Paul,Republican,91,68423
Windsor,President,,Sharon,,Ron Paul,Republican,54,68423
Caledonia,President,,Sheffield,,Ron Paul,Republican,26,68423
Chittenden,President,,Shelburne,,Ron Paul,Republican,162,68423
Franklin,President,,Sheldon,,Ron Paul,Republican,40,68423
Addison,President,,Shoreham,,Ron Paul,Republican,42,68423
Rutland,President,,Shrewsbury,,Ron Paul,Republican,46,68423
Chittenden,President,,South Burlington,,Ron Paul,Republican,353,68423
Grand Isle,President,,South Hero,,Ron Paul,Republican,57,68423
Windsor,President,,Springfield,,Ron Paul,Republican,248,68423
Franklin,President,,Saint Albans City,,Ron Paul,Republican,145,68423
Franklin,President,,Saint Albans Town,,Ron Paul,Republican,160,68423
Chittenden,President,,Saint George,,Ron Paul,Republican,16,68423
Caledonia,President,,Saint Johnsbury,,Ron Paul,Republican,214,68423
Bennington,President,,Stamford,,Ron Paul,Republican,29,68423
Caledonia,President,,Stannard,,Ron Paul,Republican,11,68423
Addison,President,,Starksboro,,Ron Paul,Republican,58,68423
Windsor,President,,Stockbridge,,Ron Paul,Republican,10,68423
Lamoille,President,,Stowe,,Ron Paul,Republican,167,68423
Orange,President,,Strafford,,Ron Paul,Republican,16,68423
Windham,President,,Stratton,,Ron Paul,Republican,3,68423
Rutland,President,,Sudbury,,Ron Paul,Republican,8,68423
Bennington,President,,Sunderland,,Ron Paul,Republican,29,68423
Caledonia,President,,Sutton,,Ron Paul,Republican,41,68423
Franklin,President,,Swanton,,Ron Paul,Republican,136,68423
Orange,President,,Thetford,,Ron Paul,Republican,65,68423
Rutland,President,,Tinmouth,,Ron Paul,Republican,44,68423
Orange,President,,Topsham,,Ron Paul,Republican,7,68423
Windham,President,,Townshend,,Ron Paul,Republican,12,68423
Orleans,President,,Troy,,Ron Paul,Republican,35,68423
Orange,President,,Tunbridge,,Ron Paul,Republican,23,68423
Chittenden,President,,Underhill,,Ron Paul,Republican,110,68423
Addison,President,,Vergennes,,Ron Paul,Republican,59,68423
Windham,President,,Vernon,,Ron Paul,Republican,77,68423
Orange,President,,Vershire,,Ron Paul,Republican,35,68423
Essex,President,,Victory,,Ron Paul,Republican,6,68423
Washington,President,,Waitsfield,,Ron Paul,Republican,57,68423
Caledonia,President,,Walden,,Ron Paul,Republican,31,68423
Rutland,President,,Wallingford,,Ron Paul,Republican,74,68423
